is_hr,ftype,job_other_info,iname,degree,delivered,mina_url,month,job_label,chance,address,maxsal,logo,endtime,day,minsal,info,city,scale,deliver_uuid,url,industry,reslan,refresh,reject_type,attraction,cname,collected,overdue,job_requirements,invited,cuuid
False,1,,北京数据分析挖掘实习生,本科,0,pages/positiondetail/positiondetail?uuid=inn_bsogkicea3xi,6,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,金泽大厦；美惠大厦；亚信大厦,200,https://sxsimg.xiaoyuanzhao.com/38/E4/3804CCBEA05E7994750161A7B002E8E4.jpg,2021-01-31,5,120,"<p>
	岗位职责：&nbsp;<br>
1. 负责电信行业数据、运营数据等相关数据分析和数据挖掘工作，包括业务数据、运营数据、周期性数据的需求分析，也会涉及数据挖掘模型的开发和结果分析&nbsp;<br>
2. 负责电信行业咨询和系统实施类项目的运营数据分析、需求调研、数据分析、商业分析和数据挖掘模型等相关项目实施过程&nbsp;
</p>
<p>
	3. 负责相关项目的数据分析与报告支持
</p>
<p>
	4. 配合团队或者独立完成数据分析可视化需求，包括手动或者自动化数据分析与可视化需求；
</p>
<p>
	<br>
</p>
<span style=""color:#888888;font-size:14px;background-color:#ffffff;"">教育程度：&nbsp;</span><br>
<span style=""color:#888888;font-size:14px;background-color:#ffffff;"">1. 计算机、统计学、数学、信息科学等相关专业，本科及以上学历&nbsp;</span><br>
<span style=""color:#888888;font-size:14px;background-color:#ffffff;"">2. 2021-2022届毕业生&nbsp;</span><br>
<br>
<span style=""color:#888888;font-size:14px;background-color:#ffffff;"">技能要求：&nbsp;</span><br>
<span style=""color:#888888;font-size:14px;background-color:#ffffff;"">1. 熟悉数据分析挖掘相关的理论原理，熟悉数据分析挖掘建模流程，熟练使用R/Python/SAS EM /IBM IM /SPSS Clementine等数据挖掘工具，精通Python数据分析挖掘与机器学习建模者优先</span>
<p>
	2. 具备数据分析可视化能力，能够完成数据分析可视化脚本编写者优先，具备自动化数据分析可视化技能者优先
</p>
<p>
	3. 熟练使用Word、Excel、PPT等工具进行文档编辑和撰写&nbsp;<br>
4. 能够快速具备利用数据挖掘技术解决电信行业客户分析、市场营销等相关业务问题的能力&nbsp;<br>
<br>
综合素质：&nbsp;<br>
1. 能够适应工作压力&nbsp;<br>
2. 具备良好的理解能力、良好的团队协作能力和优秀的沟通能力
</p>",北京,2000人以上,,https://www.shixiseng.com/intern/inn_bsogkicea3xi,互联网/游戏/软件,中文,2020-11-27 10:42:48,,"['朝九晚五', '可转正实习', '上市公司', '周末双休', '扁平管理', '综合提升', '接触大客户', '互联网大数据']",亚信科技,0,0,,0,com_qrdzlnwlgeov
False,1,,数据分析实习生,本科,0,pages/positiondetail/positiondetail?uuid=inn_wec55dns8mdy,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,北京市朝阳区建国路93号院万达广场8号楼701室,150,https://sxsimg.xiaoyuanzhao.com/E8/FB/E87D620DFE6105CCDED52544D8365CFB.png,2020-12-11,4,100,"岗位职责：<br>
1.	环境及交通领域规划，咨询，城市体检等项目报告的撰写；<br>
2. 基于多源数据和深度学习的交通、环保决策支持系统开发；<br>
3.	环境与排放数据相关性分析及数据耦合；<br>
4.	其它政府或企业项目报告编制及项目进度管理；<br>
5.	信息、数据整理及处理，数据挖掘；<br>
6.	地理信息系统数据处理及出图；<br>
7.	项目相关方的沟通、协调。<br>
<br>
任职要求：<br>
1.	环境工程，地理信息系统、数据分析及处理等专业本科/研究生；<br>
2.	具有环境系统分析，地理信息系统，数据分析，城市或交通规划相关研究背景；<br>
3.	英语读写水平良好，能够独立阅读、翻译国外技术资料；<br>
4.	熟练应用相关专业设计软件及办公系统软件，包括photoshop，GIS等专业软件；<br>
5.	掌握一种以上数据库及数据分析工具，如R，Matlab，Python，SQL等；<br>
6.	具有良好的沟通能力及学习能力；<br>
7.	如实习要求每月在岗时间15天以上，表现优秀者，毕业后可以录用<br>
<br>",北京,15-50人,,https://www.shixiseng.com/intern/inn_wec55dns8mdy,企业服务/咨询,不限,2020-11-27 10:21:10,,"['数据分析', '数据挖掘', 'SQL', 'Python', 'Matlab', '环境工程']",智汇绿行,0,0,,0,com_cdbgvjmwaoxa
False,1,,数据实习生,本科,0,pages/positiondetail/positiondetail?uuid=inn_tnq8zy2sps2c,6,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,北京市朝阳区万达广场,200,https://sxsimg.xiaoyuanzhao.com/18/5B/18FD1F48F28582CC034512EB72BD455B.png,2020-12-31,4,100,"<p>
	岗位职责：<span>&nbsp; </span> 
</p>
<p>
	1、支持业务侧数据提取、分析的相关需求，在<span>Mentor</span>的帮助下，帮助业务侧找到持续增长点； <span></span> 
</p>
<p>
	2、与团队成员一起提升公司的数据应用能力； <span></span> 
</p>
<p>
	3、完成部门领导交予的其它工作。 <span></span> 
</p>
<p>
	期待这样的你：<span>&nbsp; </span> 
</p>
<p>
	1、本科及以上学历，计算机、数学、统计或其他相关专业优先 <span></span> 
</p>
<p>
	2、掌握<span>SQL</span>，能够对从<span>hive</span>，<span>mysql</span>等数据库提取数据； <span></span> 
</p>
<p>
	3、能够很好的使用<span>excel</span>或<span>tebleau</span>等工具对数据进行基本的处理、分析、可视化 <span></span> 
</p>
<p>
	加分项： <span></span> 
</p>
<p>
	1、对数据敏感，了解<span>BI</span>、<span>DW</span>原理，对机器学习有一定的了解<span></span> 
</p>",北京,50-150人,,https://www.shixiseng.com/intern/inn_tnq8zy2sps2c,广告/传媒/公关/展览,中文,2020-11-27 09:23:14,,"['LGBT', '时尚娱乐', '实习证明']",owhat,0,0,,0,com_dfme7hehqb4k
False,1,,BI系统研发实习生,本科,0,pages/positiondetail/positiondetail?uuid=inn_vfo6actvvpmg,4,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,广州市海珠区阅江西路370号广报中心北塔16楼,150,https://sxsimg.xiaoyuanzhao.com/83/2C/83DF498CFC91BA7224D2E8C272FA002C.jpg,2020-12-09,3,100,"<p>
	主要职责：
</p>
<p>
	<span style=""color:#333333;font-size:14px;background-color:#ffffff;"">1、使用SQL相关技术，负责日常BI报表相关工作；</span><br>
<span style=""color:#333333;font-size:14px;background-color:#ffffff;"">2、参与项目文档撰写；</span><br>
<span style=""color:#333333;font-size:14px;background-color:#ffffff;"">3、负责数据产品的维护；</span><br>
<span style=""color:#333333;font-size:14px;background-color:#ffffff;"">4、按时完成领导交办的其他任务。</span>
</p>
<p>
	<br>
</p>
<p>
	<br>
</p>
<p>
	任职资格：
</p>
<p>
	1、统招本科及以上学历，计算机相关专业，对所学课程有较好掌握；<br>
2、熟悉常用数据库操作，掌握sql相关技术，有ETL工具使用经验优先考虑；<br>
3、具有良好的数据敏感性解及学习能力；<br>
4、具有良好的团队协作意识和自我驱动力；<br>
5、认真负责，能够承受一定的工作压力；<br>
6、实习期间要求至少3*8小时工作时间保证。
</p>
<p>
	<br>
</p>
<p>
	<br>
</p>
<p>
	<br>
</p>",广州,150-500人,,https://www.shixiseng.com/intern/inn_vfo6actvvpmg,金融/经济/投资/财会,中文,2020-11-27 09:10:32,,"['国企实习经验', '免费午餐', '学习平台广', '朝九晚五']",广汽租赁,0,0,,0,com_lt8zac1ispho
False,1,,算法交易研发实习生,本科,0,pages/positiondetail/positiondetail?uuid=inn_twv5dbhv8azh,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,北京市海淀区清华科技园创业大厦,400,https://sxsimg.xiaoyuanzhao.com/9F/21/9FA281D259E4BF0A85681B893EFF5B21.png,2020-12-01,3,250,"<p>
	工作内容（任选其一）
</p>
<p>
	1. 分析Tick-Level数据，研究市场微观结构，用统计方法提取和挖掘交易信号。
</p>
<p>
	2. 根据信号设计并实现交易执行算法，测试边际贡献，减小下单冲击成本，增加策略容量。
</p>
<p>
	3. 分析实盘交易结果，基于实际数据，持续改进执行算法。
</p>
<p>
	4. 协助交易系统开发团队开发、维护、改善低延迟交易系统（C++）。
</p>
<p>
	<br>
</p>
<p>
	岗位要求
</p>
<p>
	1. 理工科专业背景的高年级本科生或硕士/博士生，专业包括：数学、物理、计算机、电子、自动化等
</p>
<p>
	2. 熟悉Linux操作系统；有出色的编程能力，熟练使用C++和Python
</p>
<p>
	3. 对量化交易有浓厚的兴趣，愿意投入精力展开深入的学习和研究；有充足的时间实习：3个月以上，每周不少于20小时
</p>
<p>
	4. 良好的团队协作能力，细致严谨的工作态度，对富有挑战的工作怀有热情和动力
</p>
<p>
	5. 有理科竞赛经历，并取得出色成绩者优先；领域会议论文发表者优先
</p>",北京,15-50人,,https://www.shixiseng.com/intern/inn_twv5dbhv8azh,基金/证券/期货/投资,中文,2020-11-26 22:38:35,,['不打卡'],罡兴投资,0,0,,0,com_hqditzhtmm7l
False,1,,机器学习研发实习生,本科,0,pages/positiondetail/positiondetail?uuid=inn_q506z1iu7jlk,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,北京市海淀区清华科技园创业大厦,400,https://sxsimg.xiaoyuanzhao.com/9F/21/9FA281D259E4BF0A85681B893EFF5B21.png,2020-12-01,3,250,"<p>
	工作内容
</p>
<p>
	1. 熟悉并理解团队已有的研究框架，在Mentor的指导下，利用统计/传统机器学习/深度学习方法和工具，完善并持续优化已有的特征工程体系，包括但不限于：基于海量数据的因子挖掘；各类机器学习建模优化；资产组合优化和风险控制等。
</p>
<p>
	2. 熟悉大规模数据处理，包括工程层面和算法层面；协助交易系统开发团队完善数据平台，并实现模型到生产环境的部署和运维。
</p>
<p>
	3. 追踪前沿的机器学习算法和技术，结合我们的海量数据，尝试应用到金融市场投资，持续提升和拓宽现有的研究体系。
</p>
<p>
	<br>
</p>
<p>
	岗位要求
</p>
<p>
	1. 理工科专业背景的高年级本科生或硕士/博士生，专业包括：数学、物理、计算机、电子、自动化等
</p>
<p>
	2. 熟悉Linux操作系统；有出色的编程能力，熟练使用Python或R，及其相关的科学计算库
</p>
<p>
	3. 对量化交易有浓厚的兴趣，愿意投入精力展开深入的学习和研究；有充足的时间实习：3个月以上，每周不少于20小时
</p>
<p>
	4. 良好的团队协作能力，细致严谨的工作态度，对富有挑战的工作怀有热情和动力
</p>
<p>
	5. 有理科竞赛经历，并取得出色成绩者优先；领域会议论文发表者优先
</p>",北京,15-50人,,https://www.shixiseng.com/intern/inn_q506z1iu7jlk,基金/证券/期货/投资,中文,2020-11-26 22:36:37,,['定期团建'],罡兴投资,0,0,,0,com_hqditzhtmm7l
False,1,,数据挖掘intern,本科,0,pages/positiondetail/positiondetail?uuid=inn_t80s09ab3jas,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,融创动力文化创业园B座,200,https://sxsimg.xiaoyuanzhao.com/BD/18/BD69652367C9B0C84825AACDA47FC118.jpg,2020-12-16,5,150,"我们对您的期待：<br>
1.计算机相关专业、本科及以上学历；<br>
2.踏实肯干，有较强的执行力；<br>
3.良好的沟通表达能力和团队合作精神；<br>
4.熟悉C\C++,PYTHON等至少一门常用语言，对数据结构和算法设计有较为深刻的理解；<br>
5.掌握基本的exploratory data analysis方法；<br>
6.熟悉统计学习、知识图谱、数据挖掘、自然语言处理、推荐算法等理论知识，有相关研究经验者优先；<br>
7.有数据抓取、爬虫经验者优先。<br>
<p>
	<br>
</p>
<p>
	<span>您来做什么？</span><br>
<span>1.日常网页数据抓取；</span><br>
<span>2.设计和构建稳定的数据模型和数据管道；</span><br>
<span>3.研究数据挖掘、统计学习、自然语言处理相关领域的前沿知识，参与搭建公司技能云平台。</span>
</p>
<p>
	<br>
</p>
<p>
	加分项：&nbsp;
</p>
1.对有价值的知识有搜集，整理，学习的习惯（强迫症更好）。<br>
2.做过有趣的个人项目，或者给开源项目贡献过代码。&nbsp;<br>
3.具备常见的数据结构和算法知识，并能熟练应用。<br>
<br>
您能得到什么：<br>
1.进入一个快速的成长通道，与牛人一起工作，与前airbnb高管直接学习，以及来自阿里，京东，得到，混沌大学的牛人一起成长。<br>
2.一个注重创新没有办公室政治beaurcracy的工作环境；你可以专注于技术与产品的突破；你也有机会从0到1实现自己的想法，我们希望帮你成长更快，积累巨大的无形资产。<br>
3.不低于行业平均水平的薪酬，奖金，以及公司早期期权的机会。<br>
4.创始人有丰富的行业人脉与资源，哪怕未能成功入职，也可免费帮忙推荐其他优质机会，期待你的到来，与创始人面对面沟通交流。<br>",北京,15-50人,,https://www.shixiseng.com/intern/inn_t80s09ab3jas,互联网/游戏/软件,中文 英文,2020-11-26 17:48:23,,"['可转正实习', '接受大一大二', '留学生实习']",WeHome,0,0,,0,com_13wdeqdd0wgd
False,1,,机器学习实习生,不限,0,pages/positiondetail/positiondetail?uuid=inn_ibgeynydrkqo,5,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,中关村软件园-滴滴大厦,300,https://sxsimg.xiaoyuanzhao.com/88/B9/88810A20F8A647FA0CBF93FF048990B9.png,2020-12-10,4,250,"<span style=""font-size:14px;line-height:21px;color:#191f25;background-color:#ffffff;"">工作职责：&nbsp;</span><br>
<span style=""font-size:14px;line-height:21px;color:#191f25;background-color:#ffffff;"">1、机器学习算法的研究与应用&nbsp;</span><br>
<span style=""font-size:14px;line-height:21px;color:#191f25;background-color:#ffffff;"">2、时空序列数据分析与建模&nbsp;</span><br>
<span style=""font-size:14px;line-height:21px;color:#191f25;background-color:#ffffff;"">3、自然语言处理</span><br>
<span style=""font-size:14px;line-height:21px;color:#191f25;background-color:#ffffff;""></span><br>
<span style=""font-size:14px;line-height:21px;color:#191f25;background-color:#ffffff;"">任职要求：&nbsp;</span><br>
<span style=""font-size:14px;line-height:21px;color:#191f25;background-color:#ffffff;"">1、在机器学习、自然语言处理、数据挖掘、人工智能等相关领域有一定基础，本硕博均可&nbsp;</span><br>
<span style=""font-size:14px;line-height:21px;color:#191f25;background-color:#ffffff;"">2、熟练使用一种或多种编程语言，如Python、C/C++、Java，有较强的算法和数据结构功底&nbsp;</span><br>
<span style=""font-size:14px;line-height:21px;color:#191f25;background-color:#ffffff;"">3、熟练使用MySQL，熟悉数据库基本操作</span><br>
<span style=""font-size:14px;line-height:21px;color:#191f25;background-color:#ffffff;"">4、良好的自我驱动能力、学习能力，对工作认真负责，踏实可靠</span><br>
<span style=""font-size:14px;line-height:21px;color:#191f25;background-color:#ffffff;"">4、研究发表论文/工程代码类工作均可，工作时间兼职/全职均可&nbsp;</span><br>
<span style=""font-size:14px;line-height:21px;color:#191f25;background-color:#ffffff;""></span><br>
<span style=""font-size:14px;line-height:21px;color:#191f25;background-color:#ffffff;"">优先条件：&nbsp;</span><br>
<span style=""font-size:14px;line-height:21px;color:#191f25;background-color:#ffffff;"">1、有相关领域研究经历，在NIPS ICML KDD ICLR AAAI CVPR ACL EMNLP等会议或期刊上发表过论文&nbsp;</span><br>
<span style=""font-size:14px;line-height:21px;color:#191f25;background-color:#ffffff;"">2、熟悉相关领域前沿技术，在各类比赛（如KDD CUP，Kaggle，天池等）取得过名次</span><br>
<span style=""font-size:14px;line-height:21px;color:#191f25;background-color:#ffffff;"">3、有相关领域的实习经历，熟悉大数据在业务场景下的应用</span><br>
<span style=""font-size:14px;line-height:21px;color:#191f25;background-color:#ffffff;"">4、熟悉深度学习算法，有深度学习模型开发经验</span>",北京,2000人以上,,https://www.shixiseng.com/intern/inn_ibgeynydrkqo,互联网/游戏/软件,中文,2020-11-26 14:41:25,,"['AI科学家指导', '免费班车', '晚餐', '不间断零食水果']",滴滴,0,0,,0,com_bcazbfkbzt9d
False,1,,数据挖掘实习生,不限,0,pages/positiondetail/positiondetail?uuid=inn_fuorxauhqt0t,4,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,滴滴大厦,300,https://sxsimg.xiaoyuanzhao.com/88/B9/88810A20F8A647FA0CBF93FF048990B9.png,2020-12-10,5,250,"<p>
	工作职责：<span><br>
1</span>、涉及机器学习、深度学习、数据挖掘、统计和运筹学等一系列的专业领域<span></span> 
</p>
<p>
	任职要求：<span><br>
1</span>、研究生以上学历，扎实的统计学、模式识别、机器学习理论基础，能够利用高等数学知识推演高维数学模型<span><br>
2</span>、熟悉聚类、分类、回归、图模型等机器学习算法，对常见的核心算法理解透彻<span><br>
3</span>、具有扎实的计算机操作系统、数据结构等编程基础，熟悉至少一门编程语言例如<span>Python/</span><span>R<br>
4</span>、对<span>Map-Reduce</span>模型有一定理解，了解<span>Hadoop</span>、<span>Spark</span>、<span>Storm</span>等大规模数据存储与运算平台<span><br>
5</span>、有<span>ACM</span>、建模等竞赛有一定成绩者优先<span><br>
6</span>、能够积极创新， 乐于面对挑战， 负责敬业。的团队合作精神，诚实，勤奋，严谨<span></span> 
</p>",北京,2000人以上,,https://www.shixiseng.com/intern/inn_fuorxauhqt0t,互联网/游戏/软件,中文,2020-11-26 14:41:08,,"['AI科学家指导', '免费班车', '晚餐', '不间断零食水果']",滴滴,0,0,,0,com_bcazbfkbzt9d
False,1,,奇点反作弊-数据挖掘工程师,硕士,0,pages/positiondetail/positiondetail?uuid=inn_mqoa03sggbgi,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,搜狐网络大厦,300,https://sxsimg.xiaoyuanzhao.com/A0/70/A003A27F68874AF7D13FA263318CFB70.jpg,2020-12-03,4,200,"<p>
	【岗位职责】
</p>
<p>
	1.分析业务相关日志，进行不同维度的策略挖掘；
</p>
<p>
	2.负责数据仓库的建设与维护，提供离线或在线数据处理，ETL等解决方案；
</p>
<p>
	<br>
</p>
<p>
	【任职要求】
</p>
<p>
	1.本科及以上学历，计算机相关专业，每周可实习四天及以上，持续3个月以上，研二学生优先；
</p>
<p>
	2.熟悉sql，有hadoop，hive，mysql经验者优先；
</p>
<p>
	3.掌握python，shell等脚本语言；
</p>
<p>
	4.对数据敏感，能够从海量数据中发现有价值的规律；
</p>
<p>
	5.良好的沟通能力，较强的抗压能力和解决问题的能力。
</p>",北京,2000人以上,,https://www.shixiseng.com/intern/inn_mqoa03sggbgi,互联网/游戏/软件,中文,2020-11-26 14:37:26,,"['氛围好', '成长空间']",搜狗,0,0,,0,com_2atx1z5ay66t
False,1,,助理研究员,本科,0,pages/positiondetail/positiondetail?uuid=inn_q4ktp6gqzhrp,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,北京朝阳区朝外MEN财贸中心A座2105,150,https://sxsimg.xiaoyuanzhao.com/51/C3/5103A936CA1141880CEFC6D6821F1FC3.png,2020-12-10,3,120,<p>岗位描述：</p><p>1、协助进行行业研究相关工作；</p><p>2、根据要求独立完成业务数据的收集、整理，同时根据相关数据在指导下进行分析、挖掘，撰写分析报告；</p><p>3、参与撰写热点事件分析、行业趋势洞察、调研成果发布等外宣工作。</p><p>岗位要求：</p><p>1、本科或研究生，专业要求但不限于数学、统计学、新闻、传播学、汉语言文学、社会学、经济学等社会科学相关方向；</p><p>2、能够快速根据项目需要学习并理解行业知识；</p><p>3、具备发散思维及良好的文字分析与总结能力；</p><p>4、对数据敏感，有较强的逻辑思考和分析能力；</p><p>5、具备良好沟通协调能力、责任心及工作主动性，乐于学习和反思；</p><p>实习津贴：本科生130元/天，研究生150元/天</p>,北京,50-150人,,https://www.shixiseng.com/intern/inn_q4ktp6gqzhrp,互联网/游戏/软件,不限,2020-11-26 11:51:26,,['加班补助'],美兰德,0,0,,0,com_oj892sbazarb
False,1,,数据挖掘实习生,不限,0,pages/positiondetail/positiondetail?uuid=inn_4rhcdj2xhxwh,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,朝阳区朝外大街26号朝外MEN财贸中心A座2105室,150,https://sxsimg.xiaoyuanzhao.com/51/C3/5103A936CA1141880CEFC6D6821F1FC3.png,2020-12-10,4,100,"<p>岗位描述：</p><p>1.	根据要求独立完成项目的数据搜集和数据处理；</p><span style=""color:#555555;font-size:14px;line-height:22px;background-color:#ffffff;"">2.	能够快速根据项目需要学习并理解行业知识；</span><br><span style=""color:#555555;font-size:14px;line-height:22px;background-color:#ffffff;"">3.	对数据敏感，有较强的逻辑思考和分析能力；</span><br><span style=""color:#555555;font-size:14px;line-height:22px;background-color:#ffffff;"">岗位要求：</span><br><span style=""color:#555555;font-size:14px;line-height:22px;background-color:#ffffff;"">1.	熟练使用office办公软件；</span><br><span style=""color:#555555;font-size:14px;line-height:22px;background-color:#ffffff;"">2.	具备良好沟通协调能力、责任心及工作主动性，乐于学习和反思；</span><br><span style=""color:#555555;font-size:14px;line-height:22px;background-color:#ffffff;"">3.	能保证一周4天到岗；</span>",北京,50-150人,,https://www.shixiseng.com/intern/inn_4rhcdj2xhxwh,互联网/游戏/软件,中文,2020-11-26 11:51:26,,"['节日福利', '加班补助', '发展空间大']",美兰德,0,0,,0,com_oj892sbazarb
False,1,,数据挖掘实习生,本科,0,pages/positiondetail/positiondetail?uuid=inn_ueobjo1bo6nj,6,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,郑东新区龙子湖崇德街17号新联创科中心13楼,180,https://sxsimg.xiaoyuanzhao.com/C7/D8/C750B2AF27B7D08B1590DAFA4F58D8D8.png,2020-12-10,4,120,"<p>
	岗位职责：
</p>
<p>
	支持商业智能数据分析，支持预测模型搭建等
</p>
<p>
	<br>
</p>
<p>
	岗位要求：
</p>
<p>
	1. 学历本或研究生及以上<br>
2. 优先考虑python编程能力强、熟悉SQL<br>
3. 最好每周4天以上实习时间
</p>
<p>
	岗位亮点：
</p>
<p>
	人工智能项目落地经验，能够零距离接触行业经验丰富的数据科学家，更有机会加入数据智能团队，成为一名AI工程师
</p>",郑州,500-2000人,,https://www.shixiseng.com/intern/inn_ueobjo1bo6nj,互联网/游戏/软件,中文,2020-11-26 10:21:34,,['可转正实习'],星环科技,0,0,,0,com_kt7xnkfe4dig
False,1,,数据挖掘实习生,本科,0,pages/positiondetail/positiondetail?uuid=inn_wj9qxnmi3yyr,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,北京市朝阳区十里堡甲三号万科时代中心六层,200,https://sxsimg.xiaoyuanzhao.com/6F/EA/6FD206F6FDE554E42FBAE2C1F2EDD5EA.jpg,2020-12-31,5,150,"<div>
	<div>
		<p>
			岗位职责：<br>
1. 负责公司大数据平台数据分析工具的设计工作&semi;<br>
2. 对海量业务数据进行分析、挖掘、清洗, 满足研发和运营等部门的业务需求和决策需求&semi;<br>
3. 能根据业务特点选择最合适的数据挖掘算法，并做调优&semi;<br>
4. 支持数据分析、挖掘算法平台的部署和日常运营&semi;<br>
5.会使用pandas、numpy等进行缺失值、异常值、强项关等分析处理。<br>
<br>
任职要求：<br>
1、大学本科或以上统计学、数学或其他相关专业&semi;<br>
2、熟悉常用的数据分析方法和挖掘算法, 具备相关项目经验, 熟悉数据分析原理以及方案，参与过推荐系统、自然语言处理等项目数据处理&semi;<br>
3、对数据有良好的敏感性, 能够通过数据察觉到背后的业务变化和潜在问题, 能在设计初期考虑运营的需求变化并作相应的扩展设计&semi;<br>
4、具有海量日志处理开发经验、在离线数据处理和在线检索方面有丰富的经验&semi;<br>
5、熟悉数据挖掘工具(Logstash\Hadoop等), 具有海量数据挖掘、分析相关项目实施经验, 参加过完整的数据挖掘项目并有成功案例尤佳&semi;<br>
6、熟悉个性化推荐系统的优先。
		</p>
	</div>
</div>
<div>
</div>",北京,50-150人,,https://www.shixiseng.com/intern/inn_wj9qxnmi3yyr,广告/传媒/公关/展览,中文,2020-11-26 09:55:49,,"['可转正实习', '不加班']",虎嗅网,0,0,,0,com_zkbthttkd9bx
False,1,,数据分析师,本科,0,pages/positiondetail/positiondetail?uuid=inn_yjarwfkclcmc,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,江苏省南京市栖霞区元化路8号南大科学园创新创业大厦2层,800,https://sxsimg.xiaoyuanzhao.com/D2/73/D2007F68E4AD13F1F5F8DA414AEC3073.png,2020-12-10,5,400,"<p>
	<span>岗位职责：</span><span> </span> 
</p>
<p>
	<span>1.</span>利用统计软件进行数据处理与统计分析；<span><br>
2.</span>协助进行模型设计开发、实施、监控；<span><br>
3.</span>辅助撰写相关说明、需求文档；<span><br>
4.</span>其它分配的任务。
</p>
<p>
	<br>
<span></span> 
</p>
<p>
	任职要求：<span> </span> 
</p>
<p>
	<span>1.</span>金融、经济、统计等相关专业，数学、物理、计算机、金融工程等专业加分，具有复合专业背景加分；<span><br>
2.</span>熟练使用其中一种分析语言：<span>Stata</span>、<span>Python</span>、<span>R</span>、<span>SAS</span>、<span>MATLAB</span>等；<span><br>
3.</span>熟练使用常用<span>Office</span>办公软件，有一定的阅读与撰写功底；<span><br>
4.</span>具备较强的数据分析能力、逻辑思维能力、执行能力和团队精神；<span><br>
5.</span>有行研实习经历加分，有学术论文发表加分。
</p>
<p>
	<br>
<span> </span> 
</p>
<p>
	你将获得：<span> </span> 
</p>
<p>
	<span>1.</span><span>转正机会</span><span> <br>
</span> 
</p>
<p>
	<span>2.博士老师指导<br>
</span> 
</p>
<span></span><span></span><span> </span>",南京,150-500人,,https://www.shixiseng.com/intern/inn_yjarwfkclcmc,教育/培训,不限,2020-11-26 00:01:37,,"['高提成', '远程实习', '实习证明']",国准信息技术研究院,0,0,,0,com_9c3fovm5fnre
