reg_name,vote_url,is_collect,logo,scale,start_time,job_label,is_hr,description,tags,reg_num,com_url,mina_url,address,cities,reg_capi,types,info,name,pranum,url,industry,wurl,new_types,cname,com_type
统一社会信用代码,,0,https://sxsimg.xiaoyuanzhao.com/88/B9/88810A20F8A647FA0CBF93FF048990B9.png,2000人以上,2013-05-06,{'is_hirer': False},False,一站式移动出行和生活平台。,"[""\u4e92\u8054\u7f51"", ""\u9ad8\u903c\u683c\u5927\u53a6"", ""\u540d\u4f01\u5b9e\u4e60"", ""\u5404\u79cd\u798f\u5229"", ""\u5e7f\u9614\u5e73\u53f0""]",911101080673385595,http://www.qichacha.com/firm_SH_ccb6c71c2be0ad917d194e34b1b8292f.shtml,pages/companypage/companypage?company_uuid=com_bcazbfkbzt9d,北京,"['全国', '厦门', '石家庄', '天津', '北京', '郑州', '武汉', '沈阳', '成都', '合肥', '上海', '广州', '宁波', '苏州', '太原', '徐州', '济南', '西安', '青岛', '漳州', '杭州', '昆明', '深圳', '南京', '南昌', '福州']",560000万元人民币,"[{""job"": ""\u6280\u672f""}, {""job"": ""\u751f\u6001\u89c4\u5212""}, {""job"": ""\u6e20\u9053""}, {""job"": ""\u6d3b\u52a8\u8fd0\u8425""}, {""job"": ""\u65b0\u5a92\u4f53""}, {""job"": ""\u5916\u8bed""}, {""job"": ""\u8d22\u52a1""}, {""job"": ""\u4f9b\u5e94\u94fe""}, {""job"": ""\u8fd0\u8425""}, {""job"": ""\u5185\u5bb9\u8fd0\u8425""}, {""job"": ""\u7b97\u6cd5""}, {""job"": ""Python""}, {""job"": ""\u884c\u653f""}, {""job"": ""\u5408\u89c4\u4e13\u5458""}, {""job"": ""\u62db\u8058""}, {""job"": ""UI\u8bbe\u8ba1""}, {""job"": ""\u5e73\u9762\u8bbe\u8ba1""}, {""job"": ""\u4ea7\u54c1""}, {""job"": ""\u5546\u52a1""}, {""job"": ""\u91d1\u878d""}, {""job"": ""\u4e91\u8ba1\u7b97/\u5927\u6570\u636e""}, {""job"": ""Java""}, {""job"": ""\u8bbe\u8ba1""}, {""job"": ""\u7269\u6d41""}, {""job"": ""PHP""}, {""job"": ""\u8f6f\u4ef6""}, {""job"": ""\u4ea7\u54c1\u52a9\u7406""}, {""job"": ""\u8d22\u4f1a""}, {""job"": ""\u5e02\u573a""}, {""job"": ""iOS""}, {""job"": ""\u6570\u636e\u5e93""}, {""job"": ""\u6d4b\u8bd5""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u4eba\u529b\u8d44\u6e90""}, {""job"": ""Android""}, {""job"": ""\u9500\u552e""}, {""job"": ""\u7269\u6d41\u91c7\u8d2d""}, {""job"": ""\u4e3b\u6301/\u64ad\u97f3""}, {""job"": ""\u63a8\u5e7f""}, {""job"": ""\u7528\u6237\u7814\u7a76""}, {""job"": ""\u6570\u636e\u8fd0\u8425""}, {""job"": ""IT\u4e92\u8054\u7f51""}, {""job"": ""\u524d\u7aef""}, {""job"": ""\u4ea7\u54c1\u8fd0\u8425""}, {""job"": ""\u5176\u4ed6\u7c7b\u578b""}, {""job"": ""\u5927\u6570\u636e""}, {""job"": ""\u4fdd\u9669""}, {""job"": ""UI/UE""}, {""job"": ""\u6cd5\u52a1""}, {""job"": ""\u89c6\u89c9\u8bbe\u8ba1""}, {""job"": ""\u4eba\u4e8b/HR""}]","<p>
	<br />
</p>
<p style=""padding:0px;margin-top:0px;margin-bottom:0px;-webkit-tap-highlight-color:transparent;color:#6A6A6A;font-family:DFPKingGothicGB-Regular, sans-serif;white-space:normal;background-color:#FFFFFF;"">
	滴滴出行是领先的一站式移动出行和本地生活服务平台，在亚太、拉美和俄罗斯为超过5.5亿用户提供出租车、快车、专车、豪华车、公交、代驾、企业级、共享单车、共享电单车、汽车服务、外卖、支付等多元化的服务。滴滴平台上，有数千万车主、司机及骑手获得灵活的工作和收入机会，年运送乘客超过100亿人次。
</p>
<p style=""padding:0px;margin-top:0px;margin-bottom:0px;-webkit-tap-highlight-color:transparent;color:#6A6A6A;font-family:DFPKingGothicGB-Regular, sans-serif;white-space:normal;background-color:#FFFFFF;"">
	&nbsp;
</p>
<p style=""padding:0px;margin-top:0px;margin-bottom:0px;-webkit-tap-highlight-color:transparent;color:#6A6A6A;font-family:DFPKingGothicGB-Regular, sans-serif;white-space:normal;background-color:#FFFFFF;"">
	滴滴出行致力于与监管部门、出租车行业、汽车产业等伙伴积极协作，以人工智能技术推动智慧交通创新，解决全球交通、环保和就业挑战。我们将持续致力于提升用户体验，创造社会价值，建设安全、开放、可持续的未来移动出行和本地生活服务新生态。
</p>
<p>
	<br />
</p>
<p>
	<br />
</p>",滴滴,46,https://www.shixiseng.com/com/com_bcazbfkbzt9d,互联网/游戏/软件,www.didiglobal.com/,"['全部', '技术', '生态规划', '渠道', '活动运营', '新媒体', '外语', '财务', '供应链', '运营', '内容运营', '算法', 'Python', '行政', '合规专员', '招聘', 'UI设计', '平面设计', '产品', '商务', '金融', '云计算/大数据', 'Java', '设计', '物流', 'PHP', '软件', '产品助理', '财会', '市场', 'iOS', '数据库', '测试', '数据挖掘', '人力资源', 'Android', '销售', '物流采购', '主持/播音', '推广', '用户研究', '数据运营', 'IT互联网', '前端', '产品运营', '其他类型', '大数据', '保险', 'UI/UE', '法务', '视觉设计', '人事/HR']",北京嘀嘀无限科技发展有限公司,有限责任公司(台港澳法人独资)
统一社会信用代码,,0,https://sxsimg.xiaoyuanzhao.com/1D/41/1DB9AD0711CB3E4A891DF85199000841.png,500-2000人,2009-03-06,{'is_hirer': False},False,全球领先媒体传播公司,"[""\u798f\u5229\u591a\u5927\u65b0\u5947"", ""\u5b66\u4e60\u673a\u4f1a\u591a\u591a"", ""\u6d3b\u529b\u56db\u5c04"", ""\u6c1b\u56f4\u7206\u597d"", ""\u6f5c\u529b\u5927"", ""\u5b66\u4e60\u6210\u957f""]",91310000685509116N,http://www.qichacha.com/firm_SH_5d3f19b4bb1bb06b930ae6ef21797324.shtml,pages/companypage/companypage?company_uuid=com_fv66s2ahmleq,上海,"['全国', '上海']",无,"[{""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u7b56\u5212""}]",阳狮集团（Publicis Groupe），是法国的广告与传播集团，创建于1926年，总部位于法国巴黎。阳狮广告在20世纪的80年代开始国际化和集团化运营，从单一的广告代理公司向多种市场营销服务和传播业发展，同时积极开拓法国以外的市场。到1987年，已经跻身世界前20位的传播业集团。1988年，阳狮集团与FCB结成联盟关系，共同开拓国际广告市场。 1996年，阳狮集团结束了与FCB的合作，独立在国际广告市场扩张网络，到1999年。阳狮集团在76个国家和地区开展了业务，成为世界排名前10位的传播业集团。,阳狮,3,https://www.shixiseng.com/com/com_fv66s2ahmleq,广告/传媒/公关/展览,www.publicis-china.com/,"['全部', '数据挖掘', '策划']",阳狮广告有限公司上海静安分公司,分公司
统一社会信用代码,,0,https://sxsimg.xiaoyuanzhao.com/D3/3B/D3CCDBEEA48552906907ECE6D75E513B.png,150-500人,2019-09-16,{'is_hirer': False},False,地产行业全功能全产业链,"[""\u516c\u53f8\u73af\u5883\u597d"", ""\u6210\u957f\u4f53\u7cfb\u5065\u5168""]",91330109MA2GY64C0T,http://www.qichacha.com/firm_SH_a2c949d7d8cd8aec8597eea979131b57.shtml,pages/companypage/companypage?company_uuid=com_uav1upa6a0af,,"['全国', '杭州']",500万元人民币,"[{""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u6295\u8d44""}, {""job"": ""\u8d22\u52a1""}]","<p>
	&nbsp; &nbsp; &nbsp; &nbsp; 杭州桢诚城发投资管理有限公司专注于地产行业全功能全产业链，行业细分上包括住宅地产、商业地产、产业地产、教育地产、养老地产、城投企业、物业管理、建筑装饰及地产金融等十大细分领域，功能上涵盖各种重大的管理问题，包括战略咨询、 组织管控、运营改善、薪酬绩效、 人才发展、产业规划等各种问题。
</p>
<p>
	&nbsp; &nbsp; &nbsp; &nbsp;凭借对中国本土环境的透彻理解，我们能为客户提供具有前瞻性、创造性、针对性和易实施的企业管理咨询解决方案，使睿信地产咨询在市场上赢得了极高的美誉度。
</p>",桢诚投资,0,https://www.shixiseng.com/com/com_uav1upa6a0af,金融/经济/投资/财会,,"['全部', '数据挖掘', '投资', '财务']",杭州桢诚城发投资管理有限公司,有限责任公司(自然人投资或控股)
组织机构代码,,0,https://sxsimg.xiaoyuanzhao.com/AC/ED/AC03C894288409353BE81A86678956ED.png,15-50人,2015-08-03,{'is_hirer': False},False,大数据和人工智能驱动的技术型公司,"[""\u9886\u5bfc\u597d"", ""\u4e92\u8054\u7f51\u516c\u53f8\uff0c\u53d1\u5c55\u524d\u666f\u597d"", ""\u6d3b\u8dc3\u7684\u6c1b\u56f4"", ""\u6210\u957f\u673a\u4f1a\u5927"", ""\u7ee9\u6548\u5956\u91d1"", ""\u5bcc\u6709\u6311\u6218"", ""\u4f4f\u5bbf\u8865\u8d34""]",35164515-0,http://www.qichacha.com/firm_SH_fd37c7e731745a1f2c5f8e5338b8e40f.shtml,pages/companypage/companypage?company_uuid=com_vhwxsg2wpi97,北京,"['全国', '北京']",50 万元,"[{""job"": ""UI/UE""}, {""job"": ""\u8fd0\u8425""}, {""job"": ""\u4eba\u529b\u8d44\u6e90""}, {""job"": ""\u52a9\u7406""}, {""job"": ""Android""}, {""job"": ""\u4ea7\u54c1\u52a9\u7406""}, {""job"": ""\u9500\u552e""}, {""job"": ""Python""}, {""job"": ""\u524d\u7aef""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u63a8\u5e7f""}]","由海归、JD、唯品会以及传统企业精英合作一起组建的致力于使用大数据和人工智能的技术型公司。
我们帮助客户：更好的产品、更好的服务、更高的效率、更高的智能
我们寻找“四有新人”：有理想、有担当、有底线、有能力",00DATA,2,https://www.shixiseng.com/com/com_vhwxsg2wpi97,互联网/游戏/软件,,"['全部', 'UI/UE', '运营', '人力资源', '助理', 'Android', '产品助理', '销售', 'Python', '前端', '数据挖掘', '推广']",林琳网络数据科技(北京)有限责任公司,有限责任公司(自然人投资或控股)
统一社会信用代码,,0,https://sxsimg.xiaoyuanzhao.com/14/47/141B9CAFF1C75000B3CE3515970A3747.jpg,50-150人,2016-02-29,{'is_hirer': False},False,一家专注于互联网综合数据服务的公司,"[""\u56e2\u5efa\u6d3b\u52a8"", ""\u6210\u957f\u5feb\u901f"", ""\u5145\u6ee1\u6fc0\u60c5"", ""\u597d\u9886\u5bfc"", ""\u4eba\u624d\u57f9\u517b"", ""\u56e2\u961f\u5e74\u8f7b\u5316"", ""\u5f39\u6027\u5de5\u4f5c\u65f6\u95f4"", ""\u5e74\u5e95\u591a\u85aa"", ""\u826f\u597d\u56e2\u961f\u6c1b\u56f4"", ""\u4e94\u9669\u4e00\u91d1""]",91110108MA003RWE53,http://www.qichacha.com/firm_SH_f49369fb40de803ebcc7aa23dd22af18.shtml,pages/companypage/companypage?company_uuid=com_mc4ciumundfv,北京,"['全国', '北京']",717.3605万元人民币,"[{""job"": ""\u6280\u672f""}, {""job"": ""\u4ea7\u54c1""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u7b97\u6cd5""}, {""job"": ""Python""}, {""job"": ""\u4ea7\u54c1\u52a9\u7406""}]","<p align=""left"" style=""text-indent:18pt;"">
	标贝科技（全称“标贝（北京）科技有限公司”）
是国内领先的人工智能语音及数据服务方案提供商，专注于语音合成整体解决方案及人工智能大数据服务。标贝科技以<span>“</span>数据服务技术，技术服务生活”为使命，致力于为客户提供专业、高效的解决方案和数据服务，实现语音效果及数据价值转化。<span></span>
</p>
<p align=""left"" style=""text-indent:18pt;"">
	公司成立于<span>2016</span>年<span>2</span>月，总部位于北京，并在深圳、天津、长春等全国范围内建立多个语音及数据专业团队。团队成员曾就职于百度、滴滴、<span>360</span>等国内知名互联网企业，其中核心成员拥有超过<span>15</span>年以上语音行业从业经历，在语音技术、产品、运营等方面具备专业技能和丰富的实战经验。<span></span>
</p>
<p align=""left"" style=""text-indent:18pt;"">
	在语音解决方案方面，标贝科技自主创新研发的语音合成系统，基于自有的海量文本数据和音频数据，及深度学习技术、高精度数据自动预处理技术，适用于多行业、多领域、多场景的智能语音解决方案，满足企业及时应用高质量合成语音及声音的定制需求。<span></span>
</p>
<p align=""left"" style=""text-indent:18pt;"">
	在数据能力方面，标贝科技拥有有完整的语料设计、采集、转写、加工处理、优化的能力，实现快速产出高质量的人工智能数据。尤其在语音数据方面，开创了<span>TOBI</span>国际标注体系在中国商业领域运用，通过自主研发的<span>TTS</span>评测系统，为客户提供快速、有效、专业的数据服务。
</p>
<p align=""left"" style=""text-indent:18pt;"">
	基于技术与数据的双重优势加持，标贝科技打造国内领先的海量语音库，聚焦明星和声优，满足现有客户的特殊需求；同时利用<span>TTS</span>音库制作技术，提供明星、<span>IP</span>语音交互定制商业化服务。目前，自有定制型音库已开发出包括中文女声情感音库、多语种多音色男女声音库、粤语语音库、儿童语音库、葡萄牙语音库、台湾普通话语音库、日语音库、韩语音库、明星语音库等数十种类别，自有定制型音库还在不断丰富和积累中。<span></span>
</p>
<p align=""left"" style=""text-indent:18pt;"">
	标贝科技自设立以来保持高速发展，于<span>2018</span>年年底获深创投、恒生电子两家资深投资机构的<span>5000</span>万<span>A</span>轮融资。<span></span>
</p>
<p align=""left"" style=""text-indent:18pt;"">
	标贝科技已获得国家高新技术企业、中关村高新技术企业认证。此外，标贝科技既是中国语音产业联盟、中国人工智能产业发展联盟、中国服务机器人产业发展联盟成员，也是<span>BAT</span>人工智能生态重要成员。<span></span>
</p>
<p align=""left"">
	截至目前，标贝科技已与百度、阿里、腾讯、微软、京东、滴滴、字节跳动、网易、<span>360</span>、三星等国内外百余家企业客户建立合作，服务项目累计超过<span>130</span>项，涵盖汽车、教育、客服、零售、阅读、智能硬件等领域；同时在高校科研合作方面，与北京大学、西北工业大学、新加坡国立大学等高校建立合作关系。<b></b>
</p>",标贝科技,0,https://www.shixiseng.com/com/com_mc4ciumundfv,互联网/游戏/软件,www.data-baker.com/,"['全部', '技术', '产品', '数据挖掘', '算法', 'Python', '产品助理']",标贝(北京)科技有限公司,有限责任公司(自然人投资或控股)
统一社会信用代码,,0,https://sxsimg.xiaoyuanzhao.com/14/8F/14689E3F212A0FBA3ABF1BD16441D28F.jpg,50-150人,2017-12-05,{'is_hirer': False},False,一家面向金融领域的人工智能公司,"[""\u5b66\u9738\u56e2\u961f"", ""\u5927\u725b\u5e26\u961f"", ""\u4eba\u5de5\u667a\u80fd"", ""\u4ebf\u7ea7\u878d\u8d44"", ""\u96f6\u98df\u65e0\u9650"", ""\u5496\u5561\u5976\u8336"", ""\u9ad8\u6548\u529e\u516c"", ""\u5e74\u8f7b\u4eba\u7684\u5e73\u53f0""]",91110105MA0197F44F,http://www.qichacha.com/firm_SH_d1e4bd511b36092ff85547db77fed1b8.shtml,pages/companypage/companypage?company_uuid=com_41q9lpgk6qwf,北京,"['全国', '北京']",2005.5556万元人民币,"[{""job"": ""\u6570\u636e\u6316\u6398""}]","香侬科技是一家面向金融领域的人工智能公司，旨在用人工智能算法分析、提取、整合海量金融信息。在信息爆炸的大背景下，香侬科技倡导一个全新的以自然语言为基础的信息交互模式，让投资者更直观、及时、准确地获取想要的信息，把握金融市场的瞬息万变。<br />
公司核心技术团队来自Facebook、亚马逊、阿里巴巴、百度等知名企业，有来自Stanford、CMU等高校的学界大咖做学术指导，兼具产业和学术背景。<br />
大牛带队，亿级融资。<br />",香侬科技,1,https://www.shixiseng.com/com/com_41q9lpgk6qwf,互联网/游戏/软件,http://shannon.ai,"['全部', '数据挖掘']",北京香侬慧语科技有限责任公司,有限责任公司(自然人投资或控股)
统一社会信用代码,,0,https://sxsimg.xiaoyuanzhao.com/DB/FF/DB82071BE30CE735D3928A508493FFFF.png,500-2000人,2003-05-27,{'is_hirer': False},False,以医疗软件产品为根本，全心致力于医院及医疗集团高效运营及医疗生态价值链管理的医疗大数据运营服务商,"[""\u73af\u5883\u8d85\u8d5e"", ""\u884c\u4e1a\u9886\u5934\u7f8a"", ""\u4f18\u79c0\u53ef\u8f6c\u6b63"", ""\u826f\u5fc3\u5de5\u8d44"", ""\u9760\u8c31BOSS"", ""\u4fe1\u606f\u5316"", ""\u56e2\u5efa\u6d3b\u52a8&amp;amp;amp;\u56e2\u961f\u65c5\u6e38"", ""\u4e94\u5929\u516b\u5c0f\u65f6"", ""\u5e73\u53f0\u597d"", ""\u6280\u672f\u63d0\u5347\u5feb""]",91110302750103981B,http://www.qichacha.com/firm_SH_5714187359f329fa1cd14905c3a303d4.shtml,pages/companypage/companypage?company_uuid=com_apjk2grlcpdj,北京、广州、大连、沈阳、成都、武汉,"['全国', '武汉', '上海', '大连', '北京']",6291.743100万人民币,"[{""job"": ""\u6280\u672f""}, {""job"": ""\u8d22\u52a1""}, {""job"": ""\u4eba\u529b\u8d44\u6e90""}, {""job"": ""\u8fd0\u8425""}, {""job"": ""\u52a9\u7406/\u79d8\u4e66""}, {""job"": ""\u884c\u653f""}, {""job"": ""\u54a8\u8be2""}, {""job"": ""\u6570\u636e\u5e93""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""IT\u8fd0\u7ef4""}]","<p>
	<br />
</p>
<p>
	望海康信（原东软望海）成立于2003年，全心致力于医院精益运营信息技术与数据服务。<br />
公司将医学专业和创新科技深度融合，多年来一直专注服务于中国医疗市场，把先进的管理理念与IT技术结合，锲而不舍追求效益与价值，用匠心服务助力医疗机构提升服务品质和效率，提升医院综合竞争力，为医疗生态圈的精益化与高品质营运保驾护航。
</p>
<p>
	<br />
</p>
<span></span> 
<p>
	<br />
</p>
<p>
	<br />
</p>",望海康信,2,https://www.shixiseng.com/com/com_apjk2grlcpdj,医疗/健康/制药/生物,https://www.viewhigh.com/,"['全部', '技术', '财务', '人力资源', '运营', '助理/秘书', '行政', '咨询', '数据库', '数据挖掘', 'IT运维']",望海康信（北京）科技股份公司,其他有限责任公司
统一社会信用代码,,0,https://sxsimg.xiaoyuanzhao.com/BB/C4/BB6AB56FD879E16AAEB6C1353C5B34C4.jpg,500-2000人,2001-07-05,{'is_hirer': False},False,专业从事信息系统安全建设和服务的高新技术企业,[],91310104703483133W,http://www.qichacha.com/firm_SH_2444090ba0ff7d72eee617828ca88b19.shtml,pages/companypage/companypage?company_uuid=com_u7vabntuopau,上海,"['全国', '上海']",3729.8466万人民币,"[{""job"": ""\u8d22\u52a1""}, {""job"": ""IT\u8fd0\u7ef4""}, {""job"": ""\u54a8\u8be2/\u987e\u95ee""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""C/C  ""}, {""job"": ""\u524d\u7aef""}]",公司成立于2001年7月，是中国网安旗下专业的网络安全服务提供商。作为国内早从事网络安全行业的前瞻者和领军者，三零卫士以一流的人才实力、富有远见的经营模式，为我国党政机关、医疗、卫生、教育、能源、金融、交通等行业客户提供全面、系统的网络安全服务。公司业务主要由网络安全服务、信用与大数据、工控网络安全、互联网情报四大板块构成。,三零卫士,1,https://www.shixiseng.com/com/com_u7vabntuopau,互联网/游戏/软件,,"['全部', '财务', 'IT运维', '咨询/顾问', '数据挖掘', 'C/C  ', '前端']",上海三零卫士信息安全有限公司,其他有限责任公司
统一社会信用代码,,0,https://sxsimg.xiaoyuanzhao.com/27/0B/27F587E12AF6B3AA336A43B06BCDA10B.png,50-150人,2016-07-20,{'is_hirer': False},False,一家专注于“机器人眼睛“的高科技公司,"[""\u6d3b\u8dc3\u7684\u5de5\u4f5c\u73af\u5883"", ""\u85aa\u916c\u798f\u5229\u597d"", ""\u5b9e\u9a8c\u5ba4\u8d85\u6709\u8da3"", ""\u4e30\u5bcc\u7684\u56e2\u5efa\u6d3b"", ""\u5b66\u4e60\u6c1b\u56f4\u597d"", ""\u5730\u94c1\u53e3""]",911101083443180558,http://www.qichacha.com/firm_SH_1c66d775b2b39f7d278f13302f542cbc.shtml,pages/companypage/companypage?company_uuid=com_povffpsc6noe,北京,"['全国', '北京', '深圳']",117.7108 万元 人民币,"[{""job"": ""\u6280\u672f""}, {""job"": ""\u4ea7\u54c1""}, {""job"": ""\u4eba\u529b\u8d44\u6e90""}, {""job"": ""\u7b97\u6cd5""}, {""job"": ""\u534a\u5bfc\u4f53/\u82af\u7247""}, {""job"": ""\u8f6f\u4ef6""}, {""job"": ""\u6570\u636e\u5e93""}]","<div class=""left wow fadeInUp"" style=""margin:0px;padding:0px;box-sizing:border-box;animation-name:fadeInUp;width:600px;color:#333333;font-family:&quot;font-size:medium;white-space:normal;background-color:#FFFFFF;visibility:visible;"">
	<p style=""margin-top:0px;margin-bottom:0px;padding:0px;box-sizing:border-box;font-size:14px;color:#494949;line-height:34px;"">
		北醒（北京）光子科技有限公司（以下简称“北醒”）是一家中外合资的国家高新技术企业，公司总部设于北京，专注于激光雷达的研发、生产与销售，为用户提供产品解决方案的制定与服务，秉承“做世界上最好的机器人眼睛”的经营理念，北醒不断将新技术与应用相结合，帮助用户快速进入“智能”新时代。&nbsp;<br />
公司已完成B2轮融资，截止目前已获IDG资本、顺为资本、凯辉汽车基金（法雷奥LP）、达泰资本、凯斯博资本及科沃斯的投资，并于2016年荣获“奥迪创新”总冠军和创新中国春季总冠军，2017年入驻博世加速器，近几年获得专利百余项，硕果累累。 北醒激光雷达已实现量产，且具备完整的知识产权和认证，北醒产品现已登陆欧美亚太等市场。其激光雷达产品可广泛应用于无人驾驶（避障导航）、无人机（物流、植保等）、机器人（智能家居）、AGV（工业领域仓储物流）等领域<span style=""display:none;""></span>。
	</p>
</div>
<div class=""right wow fadeInUp"" style=""margin:0px;padding:0px;box-sizing:border-box;animation-name:fadeInUp;width:492px;height:300px;color:#333333;font-family:&quot;font-size:medium;white-space:normal;background-color:#FFFFFF;visibility:visible;"">
	<div class=""video-js vjs-paused vjs-controls-enabled vjs-workinghover vjs-v7 vjs-user-active vjs-fluid my_video-dimensions"" style=""margin:0px;padding:276.75px 0px 0px;box-sizing:border-box;width:492px;height:0px;vertical-align:top;color:#FFFFFF;background-color:#000000;position:relative;font-size:10px;line-height:1;font-family:Arial, Helvetica, sans-serif;word-break:initial;outline:none;max-width:100%;"">
		<div class=""vjs-text-track-display"" style=""margin:0px;padding:0px;box-sizing:inherit;position:absolute;bottom:3em;left:0px;right:0px;top:0px;pointer-events:none;"">
			<div style=""margin:7.375px;padding:0px;box-sizing:inherit;position:absolute;left:0px;right:0px;top:0px;bottom:0px;"">
				<span style=""display:none;""></span><span style=""display:none;""></span>Play Video
			</div>
		</div>
<span style=""margin:0px;padding:0px;box-sizing:inherit;""></span> 
	</div>
</div>",北醒光子,6,https://www.shixiseng.com/com/com_povffpsc6noe,互联网/游戏/软件,www.benewake.com,"['全部', '技术', '产品', '人力资源', '算法', '半导体/芯片', '软件', '数据库']",北醒(北京)光子科技有限公司,有限责任公司(中外合资)
统一社会信用代码,,0,https://sxsimg.xiaoyuanzhao.com/4F/C5/4F97053E559FE9EEEB1A454498C346C5.jpg,15-50人,2017-08-15,{'is_hirer': False},False,"WECO 共创传媒, 基于大数据的技术驱动型全链路 新媒体营销服务公司。","[""\u8212\u9002\u529e\u516c\u573a\u5730"", ""\u884c\u4e1a\u6709\u524d\u666f"", ""\u9886\u5bfcNICE"", ""\u4f18\u79c0\u7684\u540c\u4e8b"", ""\u5de5\u4f5c\u6c1b\u56f4\u6781\u597d"", ""\u5feb\u901f\u6210\u957f\u7a7a\u95f4""]",91310116MA1J9RLR3X,http://www.qichacha.com/firm_SH_631fb2d7c1fbee7fbb506320f31e502c.shtml,pages/companypage/companypage?company_uuid=com_9rocmbmj8rqk,上海黄浦区云南南路118号凯腾大厦,"['全国', '上海']",200万元人民币,"[{""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u7b56\u5212""}, {""job"": ""\u5e02\u573a""}]","<p>
	<span style=""display:inline !important;float:none;background-color:transparent;color:#333333;font-family:&quot;font-size:14px;font-style:normal;font-variant:normal;font-weight:400;letter-spacing:normal;orphans:2;text-align:left;text-decoration:none;text-indent:0px;text-transform:none;-webkit-text-stroke-width:0px;white-space:normal;word-spacing:0px;"">上海熠蕤文化传播有限公司成立于2017年08月15日，注册地位于上海市奉贤区仁齐路159号1幢1094室，法定代表人为李荣铭。经营范围包括设计、制作、代理、发布各类广告，利用自有媒体发布广告，企业形象策划，市场营销策划，餐饮企业管理，电子商务（不得从事金融业务），厨房用品、厨房设备、酒店用品、酒店设备、日用百货的批发、零售，食用农产品的销售，保洁服务，从事货物及技术的进出口业务。</span> 
</p>
<p>
	<br />
</p>
<p>
	关于我们：
</p>
<p>
	共创传媒,&nbsp;基于大数据的技术驱动型全链路 新媒体营销服务公司。<br />
致力于为广告主提供低成本化产品销售和口碑转化的智能化新媒体营销方案。&nbsp;<br />
旗下拥有“达人通告”红人平台、“红人+”直播 整合营销两大品牌矩阵，涵盖了自媒体广告交易、社会化创意营销、致力于打造完整的新媒体行业全生态。自营红人分销平台与社交红人价值排行榜即将新鲜出炉。部分行业客户实现 500%业绩增长。 新媒体营销服务公司。
</p>
<p>
	<br />
</p>
<p>
	<span style=""display:none;""></span> 
</p>",Pick & Enlarge,0,https://www.shixiseng.com/com/com_9rocmbmj8rqk,广告/传媒/公关/展览,www.pickenlarge.com,"['全部', '数据挖掘', '策划', '市场']",上海熠蕤文化传播有限公司,有限责任公司(自然人投资或控股)
统一社会信用代码,,0,https://sxsimg.xiaoyuanzhao.com/C3/74/C34C3645A98966EA531E7E0DF4F29674.png,15-50人,2016-08-12,{'is_hirer': False},False,时空大数据应用服务商、AI人工智能数据服务商，建设针对行业的全方位时空大数据云平台,"[""\u65f6\u7a7a\u5927\u6570\u636e\u5e94\u7528\u4e13\u5bb6"", ""AI\u4eba\u5de5\u667a\u80fd\u6570\u636e\u670d\u52a1\u5546""]",91110108MA007J066B,http://www.qichacha.com/firm_SH_ac2226f6bc149cb5b54d8d24d0fa00d0.shtml,pages/companypage/companypage?company_uuid=com_urdp4uhrmzdl,北京,"['全国', '北京']",500万元人民币,"[{""job"": ""\u8d22\u52a1""}, {""job"": ""\u4e91\u8ba1\u7b97/\u5927\u6570\u636e""}, {""job"": ""\u52a9\u7406""}, {""job"": ""\u6570\u636e\u6316\u6398""}]","<p style=""text-align:justify;"">
	<span>北京博天数创科技有限公司，成立于<span>2016</span>年，核心团队成员从事<span>GIS</span>行业十年以上。总部设在北京，分别在沈阳、西安、大连有一支近百人的研发生产团队。<span></span></span> 
</p>
<p style=""text-align:justify;"">
	<span>公司定位，专注企业级<span>GIS</span>应用服务，建设针对行业的全方位时空大数据云平台。公司自主研发地理信息空间大数据云平台，解决企业内部数据空间化问题，同时基于空间位置进行大数据分析挖掘。为行业客户提供从数据空间化到行业应用的整体解决方案。<span></span></span> 
</p>
<p style=""text-align:justify;"">
	<span>技术团队有多年地理信息应用项目开发经验专业企业<span>GIS</span>服务，在倾斜摄影、大数据采集挖掘、智慧城市地图共享方面都取得了极好的发展。<span></span></span> 
</p>
<p style=""text-align:justify;"">
	<span>     </span>公司拥护金融、航天、科研高校等方向的优质客户资源。<span></span> 
</p>",博天数创,0,https://www.shixiseng.com/com/com_urdp4uhrmzdl,互联网/游戏/软件,www.botscinfo.com,"['全部', '财务', '云计算/大数据', '助理', '数据挖掘']",北京博天数创科技有限公司,有限责任公司(自然人独资)
